userId,movieId,tag,timestamp
24718,9,Peter Hyams,1367413471
24718,44,martial arts,1367408449
24828,47,philosophical,1284962648
24828,47,religion,1284962644
24828,47,twist ending,1284962640
24891,32,Dark Future,1337163599
24902,39,Comedy,1282079982
24903,44,Christopher Lambert,1242321447
24903,44,No blood and gore,1242321487
24903,44,No Fatalities,1242321468
24945,50,complicated,1255300418
24945,50,conspiracy,1255300420
24945,50,Crime,1255300424
24945,50,heist,1255300426
24945,50,Kevin Spacey,1255300428
24945,50,mindfuck,1255300430
24945,50,organized crime,1255300432
24945,50,suspense,1255300434
24945,50,tricky,1255300436
24945,50,twist ending,1255300438
25089,1,Pixar,1400944952
25180,29,dark,1368279439
25268,16,Robert De Niro,1362281215
25268,101,Luke Wilson,1363316622
25405,18,multiple storylines,1231198828
25405,18,Quentin Tarantino,1231198826
25504,2,Lebbat,1146925453
25591,29,dark fantasy,1347714741
25591,29,dystopia,1347714742
25591,29,Ron Perlman,1347714747
25591,29,steampunk,1347714744
25591,29,surreal,1347714745
25591,29,whimsical,1347714751
25591,76,post apocalyptic,1258289820
25594,18,Alexandre Rockwell,1145545532
25594,18,Allison Anders,1145545522
25594,18,Rodriguez,1145545508
25594,18,Tarantino,1145545377
25594,70,cult film,1145545548
25594,70,Tarantino,1145545385
25737,25,adapted from:book,1295675707
25737,25,addiction,1262587040
25737,25,alcoholism,1262587047
25737,25,atmospheric,1295675704
25737,25,based on a book,1295675700
25737,25,dark,1262587050
25737,25,depressing,1262587052
25737,25,drinking,1295675721
25737,25,Elisabeth Shue,1262587055
25737,25,intimate,1295675696
25737,25,loneliness,1295675677
25737,25,love,1295675684
25737,25,Nicolas Cage,1295675664
25737,25,Nudity (Topless),1262587029
25737,25,prostitution,1262587033
25737,25,SUICIDE,1262587035
25737,25,understated,1295675671
25737,39,1990s,1296029099
25737,39,adaptation,1296029102
25737,39,Alicia Silverstone,1296029105
25737,39,based on a book,1296029108
25737,39,Brittany Murphy,1296029119
25737,39,chick flick,1296029126
25737,39,Comedy,1296029129
25737,39,funny,1296029139
25737,39,girlie movie,1296029141
25737,39,high school,1296029145
25737,39,silly,1296029151
25737,39,teen,1296029153
25737,47,atmospheric,1296026297
25737,47,biblical,1296026306
25737,47,Brad Pitt,1296026301
25737,47,Christianity,1296026304
25737,47,dark,1296026308
25737,47,detective,1296026310
25737,47,disturbing,1296026312
25737,47,grim,1296026314
25737,47,investigation,1296026315
25737,47,Kevin Spacey,1296026317
25737,47,Morgan Freeman,1296026319
25737,47,mystery,1296026320
25737,47,philosophical,1296026322
25737,47,police,1296026323
25737,47,powerful ending,1296026326
25737,47,psychology,1296026328
25737,47,religion,1296026330
25737,47,twists & turns,1296026337
25737,47,violent,1296026338
25737,69,friendship,1296027707
25737,69,funny,1296027710
25737,69,Ice Cube,1296027714
25978,47,Brad Pitt,1331126043
25978,47,dark,1331126057
25978,47,disturbing,1331126054
25978,47,Kevin Spacey,1331126081
25978,47,Morgan Freeman,1331126085
25978,47,psychology,1331126051
25978,47,twist ending,1331126047
25995,32,time travel,1148927414
26001,32,Brad Pitt,1280287117
26001,32,British,1280287134
26001,32,Bruce Willis,1280287115
26001,32,complicated,1280287122
26001,32,time travel,1280287125
26022,47,scary stuff,1177181756
26065,50,Surprise,1266541275
26159,1,animation,1157998369
26222,47,creepy,1253215615
26222,47,crime,1253215617
26222,47,disturbing,1253215620
26222,47,drama,1253215638
26222,47,gorgeous cinematography,1253215508
26222,47,greed,1253215641
26222,47,imdb top 250,1253215655
26222,47,powerful ending,1253215635
26222,47,psychology,1253215627
26222,47,religion,1253215624
26222,47,serial killer,1253215614
26222,47,twist ending,1253215607
26222,47,twists & turns,1253215629
26222,50,neo noir,1272172787
26391,6,bleak,1269460992
26391,6,dialogue,1269460998
26391,6,long,1269461003
26391,6,overrated,1269460985
26391,6,too long,1269461010
26831,32,Brad Pitt,1167911602
26831,70,cult film,1167846816
26831,70,Quentin Tarantino,1167846829
26831,89,Johnny Depp,1167909594
26835,6,atmospheric,1316669137
26835,6,philosophy,1316669142
26835,6,slow paced,1316669154
26835,6,tense,1316669148
26835,32,adventure,1288388135
26835,32,Bruce Willis,1288388127
26835,32,drama,1288388143
26835,32,future,1288388151
26835,32,post-apocalyptic,1288388147
26835,32,Terry Gilliam,1288388161
26835,70,George Clooney,1248476052
26835,70,Harvey Keitel,1248476067
26835,70,twist ending,1248476111
26855,16,Joe Pesci,1365834323
26855,16,Las Vegas,1365834306
26855,16,Martin Scorsese,1365834335
26855,16,Robert De Niro,1376192734
26855,16,Sharon Stone,1376192727
26855,25,Alcoholism,1367650741
26855,25,Elisabeth Shue,1370754646
26855,25,Nicolas Cage,1367650741
26855,31,Highschool,1368679657
26855,31,Michelle Pfeiffer,1367564250
26855,39,Alicia Silverstone,1367564274
26855,39,Brittany Murphy,1368679242
26855,39,Highschool,1368679230
26867,1,pixar,1140403371
26867,10,bond,1140403870
26867,16,mafia,1140402961
26867,26,shakespeare,1140403159
26867,47,serial killer,1140403763
26871,50,imdb top 250,1191862858
27038,50,Crime,1422655435
27038,50,funny,1422655441
27038,50,heist,1422655432
27038,50,organized crime,1422655428
27038,50,suspense,1422655425
27053,22,detective,1368471403
27053,50,excellent script,1368471358
27074,3,Funniest Movies,1137392925
27074,16,Martin Scorsese,1137392918
27365,18,Tarantino,1149391871
27365,47,Kevin Spacey,1156103718
27365,50,keyser sose,1156103402
27365,50,tricky,1149390621
27365,70,Tarantino,1149391309
27551,50,Benicio Del Toro,1251325954
27551,50,flashbacks,1251325963
27551,50,Kevin Spacey,1251325945
27551,50,suspense,1251325967
27551,50,twist ending,1251325947
27647,1,children,1358551250
27647,16,joe pesci,1360328376
27647,29,atmospheric,1336074231
27647,29,dystopia,1336074222
27647,29,surreal,1336074225
27647,47,disturbing,1358550345
27647,47,morgan freeman,1358550341
27647,101,Owen Wilson,1339348517
27647,101,quirky,1339348501
27660,39,high school,1220396765
27735,1,é˜®ä¸€é¸£,1143035853
27794,47,serial killer,1156990269
27898,1,animation,1348648369
27898,22,agoraphobia,1306058142
27898,22,female protagonist,1306058182
27898,22,serial killer,1306058163
27898,22,Sigourney Weaver,1306058124
27898,22,trauma,1306058157
27898,70,bar brawl,1268864697
27898,70,brothers,1267983235
27898,70,George Clooney,1267983232
27898,70,horror,1267983274
27898,70,mexico,1267983244
27898,70,Quentin Tarantino,1267983225
27898,70,Salma Hayek,1267983221
27898,70,Sexualized violence,1267983261
27898,70,twist ending,1267983250
28195,68,vhs,1168972631
28239,47,In Netflix queue,1147577503
28340,6,need to own,1165690880
28340,16,need to own,1165690945
28340,29,need to own,1165690932
28340,101,need to own,1165690959
28381,32,time travel,1329164267
28381,50,suspense,1294240940
28381,50,twist ending,1294240929
28539,19,Jim Carrey,1194378002
28599,47,Kevin Spacey,1350598720
28644,6,Michael Mann,1353356189
28691,52,Woody Allen,1331908282
28780,1,computer animation,1274197762
28780,1,funny,1274197770
28780,1,humorous,1274197764
28780,1,Pixar,1274197757
28780,1,Tom Hanks,1274197760
28780,1,witty,1274197767
28780,6,Al Pacino,1270996042
28780,6,Michael Mann,1270996048
28780,6,Robert De Niro,1270996045
28780,9,Jean-Claude Van Damme,1350132923
28780,32,Brad Pitt,1289855704
28780,32,Bruce Willis,1289855706
28780,32,post-apocalyptic,1289855711
28780,32,time travel,1289855708
28780,32,twist ending,1289855710
28780,47,Brad Pitt,1271870060
28780,47,Kevin Spacey,1271870058
28780,47,Morgan Freeman,1271870052
28780,47,serial killer,1271870056
28780,50,Kevin Spacey,1271870361
28906,29,atmospheric,1282437426
28906,29,dreamlike,1282437439
28906,29,dystopia,1282437442
28906,29,steampunk,1282437432
28906,29,surreal,1282437430
28906,34,overrated,1270757631
28906,69,Chris Tucker,1269563392
28906,69,Ice Cube,1269563393
28906,69,stupid last comment,1269563453
28906,81,assassin,1420263121
28906,81,friendship,1420263139
28906,81,hit,1420263116
28906,81,hitman,1420263119
28906,81,mobsters,1420263114
28906,81,organized crime,1420263110
28906,81,revenge,1420263124
28906,81,sacrifice,1420263145
28906,101,crime,1362234193
28906,101,crime gone awry,1362234198
28906,101,friendship,1362234130
28906,101,heist,1362234184
28906,101,love,1362234141
28906,101,mental illness,1362234136
28906,101,motel,1362234148
28906,101,off-beat comedy,1362234151
28906,101,quirky,1362234114
28906,101,slow,1362234170
28906,101,sweet,1362234159
28906,101,thieves,1362234181
28945,70,cult film,1299738252
28945,70,Quentin Tarantino,1299738248
28945,70,twist ending,1299738250
29037,32,brilliant,1137213774
29037,32,classic,1137213774
29037,32,genius,1137213774
29037,47,genius horror,1137213786
29038,48,Cartoon,1155868574
29115,97,90s,1270919711
29115,97,black and white,1249744384
29115,97,confrontational,1270919721
29115,97,french,1249744388
29115,97,gritty,1249744391
29115,97,verlan,1249744395
29464,50,Kevin Spacey,1162044960
29561,39,girlie movie,1137590037
29750,1,3D,1173686898
29872,50,twist ending,1381926114
29918,5,childhood classics,1179775381
29918,5,it thought it was funny but it wasn't,1179775339
29918,5,watched under duress,1179775339
29918,5,worst movies ever,1179775339
30376,47,twist ending,1357138003
30510,32,great ending,1368290900
30510,32,original,1368290304
30510,47,great ending,1368290900
30510,50,storytelling,1368290417
30510,70,cult classic,1368290799
30530,32,sci-fi,1251187100
30530,32,Terry Gilliam,1251187100
30731,39,teen movie,1368064031
30731,46,women,1368063966
30739,29,dark,1368291113
30817,32,post-apocalyptic,1263420451
30817,32,time travel,1263420456
31189,25,haunting,1342620480
31189,47,great ending,1373924496
31189,50,great acting,1373924394
31189,70,cult classic,1373924427
31228,1,Disney,1248658109
31228,1,funny,1248658120
31228,1,Pixar,1248658106
31228,1,time travel,1248658100
31228,101,Bill Murray,1262935661
31228,101,Wes Anderson,1262935664
31273,1,Pixar,1223304727
31273,1,time travel,1223304729
31273,2,Robin Williams,1223305308
31273,2,time travel,1223305310
31273,72,Coming-of-Age,1223349077
31477,47,crime,1281474922
31477,47,disturbing,1281474904
31477,47,Morgan Freeman,1281474884
31477,47,philosophical,1281474899
31477,47,psychology,1281474925
31477,47,serial killer,1281474886
31477,47,twist ending,1281474894
31477,47,violent,1281474897
31626,1,animation,1242279795
31626,1,Pixar,1242279793
31626,47,psychology,1242280014
31626,47,serial killer,1242280017
31626,47,twist ending,1242280012
31760,18,Antonio Banderas,1248000054
31760,18,Madonna,1248000066
31760,18,multiple storylines,1248000041
31760,18,Quentin Tarantino,1248000024
31955,50,suspense,1139540743
32002,1,Cartoon,1174405495
32002,1,Disney,1174405495
32002,7,Romance,1174402452
32002,11,Drama,1174411069
32002,11,Romance,1174411069
32002,17,English,1174402430
32002,17,Romance,1174402430
32002,39,Romance,1174411004
32002,74,Romance,1174401950
32386,31,inspirational,1369173627
32391,6,great acting,1362833041
32391,50,complicated,1362833092
32391,50,suspense,1362833100
32391,50,twist ending,1362833086
32541,19,comedy,1245199842
32541,47,psychology,1247937328
32541,50,flashbacks,1245200957
32541,50,Kevin Spacey,1245200929
32541,50,mindfuck,1245200947
32541,50,organized crime,1247937183
32541,50,twist ending,1245200951
32574,17,Jane Austen,1139010620
32613,29,Ron Perlman,1289801224
32780,70,Tarantino,1196201059
32780,70,violence,1196201060
32780,81,Recommendz Top Pick,1196687318
32785,1,toy,1190926375
32785,1,toys,1190667425
33255,34,way overrated,1142619924
33255,46,a chick flick,1142627580
33323,47,twist ending,1271715553
33452,50,complicated,1250718212
33452,50,conspiracy,1250718215
33452,50,ensemble cast,1250718222
33452,50,great ending,1250718191
33452,50,heist,1250718193
33452,50,imdb top 250,1250718196
33452,50,Kevin Spacey,1250718229
33452,50,Oscar Winner,1250718202
33452,50,suspense,1250718209
33452,50,tricky,1250718205
33580,47,psychology,1271779397
33580,47,twist ending,1241251612
33580,47,twists & turns,1241251614
33580,50,heist,1271779295
33580,50,twist ending,1271779296
33736,16,Nudity (Rear),1158968326
33736,16,Nudity (Topless - Brief),1159170325
33736,18,Nudity (Topless),1158790680
33736,20,Nudity (Topless - Brief),1159063333
33736,25,Nudity (Topless),1158732549
33736,26,Nudity (Topless),1158735173
33736,43,Nudity (Topless),1158733103
33736,46,Nudity (Topless - Brief),1159252657
33736,49,Nudity (Topless - Notable),1158733193
33736,68,Nudity (Full Frontal - Notable),1158892552
33736,70,Nudity (Topless - Brief),1158969690
33736,71,Nudity (Topless),1158892437
33736,76,Nudity (Topless),1158735247
33736,78,Nudity (Topless),1158909433
33736,79,Nudity (Topless),1158735084
33736,82,Nudity (Full Frontal),1158733744
33736,85,Nudity (Full Frontal - Notable),1158735616
33775,47,Morgan Freeman,1311041248
33775,47,powerful ending,1311041249
33775,47,psychology,1311041247
33927,24,albino,1138309199
34430,50,excellent script,1367645612
34490,6,cliched,1419216052
34490,6,dumbed down,1419216024
34490,6,hollywoodization,1419216095
34490,6,lame,1419216008
34490,32,annoying characters,1407537970
34490,32,Brad Pitt,1407537960
34490,50,conspiracy,1390965099
34490,50,twist ending,1380410271
34490,50,violence,1390965134
34494,50,funny,1325938179
34494,50,Kevin Spacey,1325938157
34494,50,suspense,1325938196
34494,50,thriller,1325938200
34494,50,twist ending,1325938331
34494,82,feminism,1327420444
34494,82,intellectual,1327420451
34494,82,lesbian,1327420461
34494,82,mathematics,1327420485
34494,82,Nudity (Full Frontal),1327420478
34494,82,strong woman,1327420504
34494,94,humorous,1356628028
34494,94,Natalie Portman,1356628009
34494,94,violence,1356628054
34621,58,italian love story,1137557097
34637,29,weird,1367694330
34637,32,great ending,1367694481
34637,47,great ending,1367694481
34637,50,great acting,1367694377
34637,50,storytelling,1367693922
34664,1,Pixar,1161289625
34664,50,tricky,1161289686
35050,36,Susan Sarandon,1342753846
35168,70,cult film,1143647272
35170,22,thriller,1368473053
35170,29,dark,1368472106
35170,31,inspirational,1368472370
35208,6,Al Pacino,1412027501
35208,6,Bank Heist,1415626553
35208,6,dialogue,1412027400
35208,6,great acting,1412027389
35208,6,philosophy,1412028352
35208,6,Robert De Niro,1412027498
35208,6,slow paced,1412027410
35208,6,suspense,1409669119
35208,6,tense,1409669103
35227,8,Library System,1291733389
35227,10,Bob*ola,1422230026
35227,10,MTSKAF,1372721914
35227,17,BGAB LRC,1271595935
35227,69,BGAB LRC,1271595057
35227,69,Bob*ola,1362091848
35227,69,Comedy Need to See,1404297036
35705,29,visually stunning,1367660418
35716,94,atmospheric,1313431679
35716,94,beautiful,1313431669
35716,94,believable,1313431646
35716,94,love,1313431631
35716,94,Uma Thurman,1313431616
35829,1,Pixar,1249841627
35984,1,animation,1152405430
35984,1,pixar,1152405392
36001,47,Brad Pitt,1290637790
36085,47,psychology,1337492741
36538,17,chick flick,1137238028
36628,18,Nudity (Topless),1181040885
37264,15,treasure,1367690716
37754,16,Martin Scorsese,1241447421
37754,50,great ending,1242288292
37754,50,Kevin Spacey,1241447368
37754,50,suspense,1242289311
37754,50,twist ending,1241447364
37762,32,adventure,1353601214
37762,32,Brad Pitt,1353601198
37762,32,Bruce Willis,1353601225
37762,32,complicated,1353601209
37762,32,dystopia,1353601202
37762,32,imagination,1353601218
37762,32,post-apocalyptic,1353601192
37762,32,psychology,1353601195
37762,32,time travel,1353601188
37762,32,twist ending,1353601186
37762,47,Brad Pitt,1353602833
37762,47,dark,1353602845
37762,47,disturbing,1353602847
37762,47,investigation,1353602849
37762,47,Kevin Spacey,1353602837
37762,47,Morgan Freeman,1353602835
37762,47,psychology,1353602841
37762,47,serial killer,1353602839
37762,47,twist ending,1353602843
37899,1,animated,1361761723
37899,1,animation,1361761719
37899,1,comedy,1361761725
37899,1,Disney,1361761729
37899,1,Pixar,1361761728
37899,39,Paul Rudd,1361765748
38052,50,twist ending,1161873015
38082,47,crime,1137226599
38082,47,investigation,1137226599
38082,47,powerful ending,1140381665
38082,47,serial killer,1137226584
38082,47,super interesting,1137226951
38082,47,thriller,1140381644
38159,6,In The Nucleus,1155597901
38184,32,original,1368543601
38184,50,storytelling,1368543691
38331,50,conspiracy,1208399052
38331,50,Oscar (Best Supporting Actor),1208399056
38331,50,puzzle-like,1208399068
38334,1,ya boy,1140405233
38334,32,good as hell,1140405459
38340,1,clever,1144451329
38340,58,poetry primer,1144451283
38985,11,cute,1144601714
38985,47,gory,1144602208
39017,21,funny!,1227705750
39017,21,Gene Hackman,1227705665
39017,21,Hilarious!,1227705709
39017,21,hollywood,1227705750
39017,21,John Travolta,1227705663
39017,21,mafia,1227705661
39017,21,satire,1227705750
39017,21,satire:Hollywood insiders,1227705668
39214,24,controversial,1364247739
39214,94,lolita,1364162019
39707,1,computer animation,1243748512
39707,1,Disney,1243748499
39707,1,fantasy,1243748536
39707,1,Pixar,1243748502
39707,1,toys,1243748532
39707,1,witty,1243748527
39707,29,atmospheric,1243749465
39707,29,beautiful,1243749425
39707,29,bleak,1243749441
39707,29,children,1243749445
39707,29,Santa Claus,1243749436
39707,29,surreal,1243749428
39707,29,visually appealing,1243749458
39707,29,whimsical,1243749431
39707,32,adventure,1243748952
39707,32,complicated,1243748948
39707,32,depressing,1243748929
39707,32,drama,1243748934
39707,32,time travel,1243748958
39707,34,food,1244654321
39707,34,pigs,1244654286
39707,34,rats,1244654291
39707,50,predictable,1244818982
39707,50,suspense,1244819015
39707,50,unreliable narrators,1244819380
39766,22,thriller,1368977752
39937,1,animation,1137316553
39937,1,cgi,1137316553
39937,47,biblical,1137315738
39937,47,crime,1137315738
39937,47,drama,1137315738
39937,47,twists & turns,1137315738
39984,47,powerful ending,1333721903
39984,47,psychology,1333721900
39984,47,serial killer,1333721876
40008,7,chick flick,1242523031
40008,7,remake,1242523042
40008,32,Bruce Willis,1243786947
40008,32,classic,1243787016
40008,32,Post apocalyptic,1243786950
40008,32,post-apocalyptic,1243786951
40008,32,time travel,1243786954
40008,32,violence,1243786961
40008,50,complicated,1251407131
40008,50,funny,1251407135
40008,50,great ending,1251407132
40008,50,heist,1251407138
40008,50,Kevin Spacey,1251407123
40008,50,mindfuck,1251407119
40008,50,suspense,1251407126
40008,50,twist ending,1251407128
40008,70,Nudity (Topless - Brief),1252612914
40008,70,Quentin Tarantino,1252612899
40008,70,Robert Rodriguez,1252612902
40008,70,splatter,1252612919
40008,70,Tarantino,1252612906
40008,70,violence,1252612917
40412,98,want to own,1175716480
40514,97,french,1170062712
40643,47,brad pitt,1233519520
40652,32,Mindfuck Movie,1142634152
40785,47,powerful ending,1313363936
40785,47,twist ending,1313363929
40785,47,violent,1313363952
40785,50,complicated,1313363868
40785,50,Dark,1313363884
40785,50,funny,1313363892
40785,50,heist,1313363907
40785,50,organized crime,1313363911
40785,50,twist ending,1313363872
40845,25,Oscar (Best Actor),1284954952
40847,10,Pierce Brosnan,1265424817
40938,1,rated-G,1137424344
40938,32,psychology,1137424695
40938,36,rated-R,1137424351
41165,50,short-term memory loss,1368640551
41184,50,short-term memory loss,1370580849
41208,22,thriller,1368726218
41208,29,dark,1368725757
41208,31,inspirational,1368725937
41273,39,Classic,1409375303
41273,39,funny,1409375311
41273,39,teen movie,1409375296
41357,25,atmospheric,1246063968
41357,25,Nudity (Topless),1246063960
41357,25,PROSTITUTES,1246063962
41518,21,contrived,1290470608
41518,21,forgetable,1290470617
41518,21,funny,1290470603
41518,21,silly,1290470605
41518,39,frivolous,1290463328
41518,39,funny,1290463290
41518,39,high school,1290463283
41518,39,Jane Austen,1290463285
41518,39,multiple viewings,1290463280
41518,39,parody,1290463274
41518,39,Paul Rudd,1290463316
41518,39,quick,1290463292
41518,39,quotable,1290467878
41518,39,silly,1290463266
41518,47,dark,1290443583
41518,47,disgusting,1290443560
41518,47,disturbing,1290443585
41518,47,horror,1290443570
41518,47,Morgan Freeman,1290443596
41518,47,police,1290443581
41518,47,powerful ending,1290443562
41518,47,psychology,1290443573
41518,47,twist ending,1290443576
41518,50,clever,1290469480
41518,50,complicated,1290469379
41518,50,ensemble cast,1290469381
41518,50,funny,1290469383
41518,50,Gabriel Byrne,1290469406
41518,50,genre-defining,1290469519
41518,50,great cast,1290469396
41518,50,suspense,1290469386
41518,50,twist ending,1290469376
41544,58,Pablo Neruda,1170090351
41544,58,poetry,1170090351
41544,58,Sicily,1170090351
41544,58,writing,1170090317
42029,58,Massimo Troisi,1338802885
42029,58,Pablo Neruda,1338802840
42238,10,James Bond,1272587746
42245,10,seen more than once,1330628407
42245,19,detective,1367905713
42245,32,post-apocalyptic,1358882354
42245,32,psychology,1358882360
42245,32,time travel,1358882355
42245,32,twist ending,1358882356
42245,39,teen movie,1367905451
42245,47,crime,1265155211
42245,47,disturbing,1265155205
42245,47,Morgan Freeman,1265155239
42245,47,powerful ending,1265155223
42245,47,psychology,1265155207
42245,47,seen more than once,1330628317
42245,47,serial killer,1231447943
42245,47,twist ending,1265155237
42245,50,organized crime,1284840057
42245,50,seen more than once,1330628338
42245,50,twist ending,1284840049
42290,50,sensational,1139432806
42367,32,time travel,1159189483
42369,32,great ending,1368794583
42369,32,original,1368793998
42369,50,storytelling,1368794060
42369,70,cult classic,1368794537
42429,32,dystopia,1298695190
42429,32,psychology,1298695201
42429,32,time travel,1298695196
42429,97,black and white,1267317591
42429,97,gritty,1267317597
42429,97,social commentary,1267317600
42539,47,atmospheric,1384286784
42539,47,great ending,1384286791
42539,47,philosophical,1384286763
42539,47,serial killer,1384286803
42539,47,violent,1384286776
42601,39,Alicia Silverstone,1331483549
42601,39,chick flick,1331483552
42601,39,Classic,1331483551
42601,39,fashion,1331483556
42601,39,Funny,1331483578
42601,39,Paul Rudd,1331483565
42601,39,seen more than once,1331483568
42601,39,teen,1331483562
42640,3,sequel,1354556170
42640,8,seen,1354062797
42640,22,seen,1354141021
42640,32,Brad Pitt,1257824633
42640,32,Bruce Willis,1257824627
42640,32,dystopia,1387867767
42640,32,future,1387867770
42640,32,post-apocalyptic,1387867765
42640,32,Terry Gilliam,1387867781
42640,48,historically inaccurate,1354557179
42640,50,twist ending,1354140529
42722,1,Pixar,1321832307
42890,25,drunkenness,1358583791
42890,25,self destruction,1358583776
42890,29,dark,1368723210
43599,6,individualism,1257461385
43599,6,realistic,1257461370
43599,16,masterpiece,1199432056
43599,16,violent,1257461287
43599,101,SIBLING RELATIONSHIPS,1257461260
43713,47,crime,1332448570
43713,47,dark,1332448574
43713,47,disturbing,1332448576
43713,47,psychology,1332448563
43713,47,religion,1332448581
43713,47,serial killer,1332448567
43713,47,twist ending,1332448566
43848,1,children,1329851978
43848,1,computer animation,1329852012
43848,1,family,1329851980
43848,1,funny,1329851993
43848,1,Pixar,1329851958
43848,1,Tom Hanks,1329852023
43848,1,toys,1329852028
44112,19,detective,1368670830
44112,22,detective,1368670830
44112,25,melancholic,1368482635
44112,32,original,1368482580
44112,39,teen movie,1368670447
44112,50,excellent script,1368483103
44400,22,thriller,1372849554
44400,29,dark,1372847957
44433,32,Bad acting,1297410764
44433,32,Orange Ponytail,1297410785
44433,32,Stupid,1297410768
44613,2,adventure,1368842814
44613,44,fighting,1368842650
44757,1,lots of heart,1229405305
44762,47,serial killer,1146940384
44780,32,dystopia,1210468187
44780,32,monty-python-related,1210468219
44780,32,time travel,1210468179
44892,19,One of the worst movies of all time,1306114411
44892,19,over the top,1306114415
44892,19,Stupid as Hell,1306114421
45237,19,detective,1367462906
45237,39,teen movie,1367462803
45237,50,Kevin Spacey,1250290708
45237,50,twist ending,1250290717
45252,47,Morgan Freeman,1383338059
45252,47,serial killer,1383338095
45252,47,twist ending,1383338057
45346,47,disturbing,1305691365
45346,47,philosophical,1305691314
45346,47,powerful ending,1305691344
45346,47,psychology,1305691300
45346,47,twist ending,1305691303
45494,1,Animation,1155610344
45494,1,Pixar,1155610344
45494,17,Period,1155611701
45494,17,Regency England,1155611741
45494,21,Crime,1155611452
45494,21,mob,1155611452
45494,32,SF,1155611028
45494,32,Time Travel,1155611028
45494,34,Animal,1155611140
45494,39,Comedy,1155611484
45494,39,dumb teen,1155611485
45494,47,Crime,1155611107
45494,95,action,1155611492
45619,6,Can't remember,1149694325
45619,9,Can't remember,1149491311
45619,24,Can't remember,1149047331
45619,36,Can't remember,1149447373
45619,65,Can't remember,1149823827
45619,70,Didn't finish,1149055377
45619,92,Can't remember,1149491067
45760,50,complicated,1388330619
45760,50,twist ending,1388330578
45760,50,violence,1388330589
45928,2,Robin Williams,1181165720
45928,6,Al Pacino,1181136597
45928,6,Robert De Niro,1181136597
45928,9,Jean-Claude Van Damme,1181320916
45928,10,James Bond,1181139172
45928,10,Pierce Brosnan,1181139172
45928,14,Oliver Stone,1181310150
45928,16,Martin Scorsese,1181135823
45928,16,Robert De Niro,1181135823
45928,18,Quentin Tarantino,1181139253
45928,18,Robert Rodriguez,1181139253
45928,21,Gene Hackman,1181170959
45928,23,Sylvester Stallone,1237214390
45928,25,Nicolas Cage,1181138434
45928,32,Brad Pitt,1181263429
45928,32,Bruce Willis,1181133579
45928,32,Terry Gilliam,1181133579
45928,36,Sean Penn,1181166287
45928,44,Nostalgia Critic,1237390296
45928,45,Joaquin Phoenix,1181423656
45928,45,Wayne Knight,1181167633
45928,47,Brad Pitt,1181259667
45928,47,David Fincher,1181140214
45928,47,Morgan Freeman,1181259674
45928,48,Disney,1194202898
45928,65,Nostalgia Critic,1268937574
45928,65,not funny,1268938932
45928,67,Al Pacino,1235063056
45928,70,Quentin Tarantino,1181142301
45928,70,Robert Rodriguez,1181142309
45928,78,Jack Nicholson,1181324562
45928,78,Sean Penn,1181324562
45928,86,Ridley Scott,1181323185
45928,89,Christopher Walken,1181258001
45928,89,Johnny Depp,1181257995
45928,92,John Malkovich,1181316259
45928,100,Al Pacino,1235063081
46392,50,imdb top 250,1325459433
46443,6,overrated,1150590824
46628,47,crime,1241082340
46628,47,mystery,1241082341
46628,47,powerful ending,1241082342
46628,47,Psychological drama,1241082342
46628,47,psychology,1241082343
46628,47,serial killer,1230418398
46628,47,twists & turns,1241082344
46876,16,Martin Scorsese,1225322272
46880,1,want to see again,1147206650
46880,11,seen more than once,1146999699
46880,25,Nicolas Cage,1146557775
46880,39,seen more than once,1141211496
46880,47,seen more than once,1146999604
46880,50,want to see again,1147206687
46880,62,seen more than once,1148337097
46880,101,seen more than once,1146999792
46979,32,Time Travel,1169489453
46998,34,favorite,1264380173
46998,34,talking animals,1264380173
46998,34,that'll do pig,1264380173
47060,62,inspirational,1294424168
47150,47,psychological thriller,1257437546
47197,1,children,1257988285
47197,1,Disney,1257988287
47197,47,biblical,1257989227
47197,47,Brad Pitt,1257989205
47197,47,drama,1257989191
47197,47,Gwyneth Paltrow,1257989211
47197,47,horror,1257989188
47197,47,Kevin Spacey,1257989203
47197,47,Morgan Freeman,1257989200
47197,47,serial killer,1257989216
47197,50,Crime,1257989096
47197,50,Kevin Spacey,1257989119
47197,50,mindfuck,1257989099
47197,50,suspense,1257989101
47197,50,twist ending,1257989121
47281,58,italian bittersweet romance,1329073444
47400,50,twist ending,1378227267
47414,39,teenager,1368731580
47414,47,surprise ending,1368731963
47414,47,twist,1368732076
47414,50,plot twist,1368732040
47414,50,surprise ending,1368731963
47422,1,computer animation,1241947306
47422,1,funny,1241947317
47422,1,Pixar,1244499691
47422,63,Wayans Brothers,1244499740
47422,66,Crap,1244499992
47422,66,imdb bottom 100,1244499996
47866,19,crazy,1279641763
47866,19,Jim Carrey,1279641765
47866,19,over the top,1279641769
47866,32,time travel,1281049614
47866,32,violence,1281049620
47866,50,Benicio Del Toro,1326314528
47866,50,ensemble cast,1326314535
47866,50,heist,1326314538
47866,50,Kevin Spacey,1326314525
47866,50,organized crime,1326314541
47866,50,suspense,1326314543
47866,50,twist ending,1326314546
47968,6,Al Pacino,1364143002
47968,6,great acting,1364143010
47968,6,Robert De Niro,1364142994
48114,1,animation,1306926135
48114,1,fantasy,1306926130
48114,1,Pixar,1306926133
48114,47,dark,1306930201
